,active
2014-10-06 15:40:20+01:00,245.637
2014-10-06 15:40:30+01:00,198.723
2014-10-06 15:40:40+01:00,199.732
2014-10-06 15:40:50+01:00,200.998
2014-10-06 15:41:00+01:00,199.132
2014-10-06 15:41:10+01:00,199.073
2014-10-06 15:41:20+01:00,201.113
2014-10-06 15:41:30+01:00,200.227
2014-10-06 15:41:40+01:00,200.133
2014-10-06 15:41:50+01:00,200.026
2014-10-06 15:42:00+01:00,200.463
2014-10-06 15:42:10+01:00,198.894
2014-10-06 15:42:20+01:00,199.209
2014-10-06 15:42:30+01:00,199.492
2014-10-06 15:42:40+01:00,199.32
2014-10-06 15:42:50+01:00,198.328
2014-10-06 15:43:00+01:00,199.799
2014-10-06 15:43:10+01:00,200.479
2014-10-06 15:43:20+01:00,200.605
2014-10-06 15:43:30+01:00,199.79001
2014-10-06 15:43:40+01:00,200.468
2014-10-06 15:43:50+01:00,199.785
2014-10-06 15:44:00+01:00,200.089
2014-10-06 15:44:10+01:00,200.081
2014-10-06 15:44:20+01:00,201.082
2014-10-06 15:44:30+01:00,201.012
2014-10-06 15:44:40+01:00,200.578
2014-10-06 15:44:50+01:00,199.536
2014-10-06 15:45:00+01:00,200.353
2014-10-06 15:45:10+01:00,200.685
2014-10-06 15:45:20+01:00,199.633
2014-10-06 15:45:30+01:00,201.42801
2014-10-06 15:45:40+01:00,201.95801
2014-10-06 15:45:50+01:00,200.374
2014-10-06 15:46:00+01:00,199.947
2014-10-06 15:46:10+01:00,200.633
2014-10-06 15:46:20+01:00,199.186
2014-10-06 15:46:30+01:00,200.147
2014-10-06 15:46:40+01:00,203.013
2014-10-06 15:46:50+01:00,200.19
2014-10-06 15:47:00+01:00,202.224
2014-10-06 15:47:10+01:00,200.177
2014-10-06 15:47:20+01:00,199.543
2014-10-06 15:47:30+01:00,199.829
2014-10-06 15:47:40+01:00,197.397
2014-10-06 15:47:50+01:00,210.56999
2014-10-06 15:48:00+01:00,246.04199
2014-10-06 15:48:10+01:00,246.61
2014-10-06 15:48:20+01:00,246.865
2014-10-06 15:48:30+01:00,246.79001
2014-10-06 15:48:40+01:00,247.216
2014-10-06 15:48:50+01:00,246.966
2014-10-06 15:49:00+01:00,246.587
2014-10-06 15:49:10+01:00,246.048
2014-10-06 15:49:20+01:00,245.952
2014-10-06 15:49:30+01:00,246.315
2014-10-06 15:49:40+01:00,246.126
2014-10-06 15:49:50+01:00,246.206
2014-10-06 15:50:00+01:00,248.66501
2014-10-06 15:50:10+01:00,248.095
2014-10-06 15:50:20+01:00,249.507
2014-10-06 15:50:30+01:00,248.684
2014-10-06 15:50:40+01:00,246.77
2014-10-06 15:50:50+01:00,246.552
2014-10-06 15:51:00+01:00,246.84
2014-10-06 15:51:10+01:00,246.983
2014-10-06 15:51:20+01:00,247.641
2014-10-06 15:51:30+01:00,248.466
2014-10-06 15:51:40+01:00,246.805
2014-10-06 15:51:50+01:00,247.947
2014-10-06 15:52:00+01:00,248.994
2014-10-06 15:52:10+01:00,246.605
2014-10-06 15:52:20+01:00,247.623
2014-10-06 15:52:30+01:00,247.574
2014-10-06 15:52:40+01:00,247.961
2014-10-06 15:52:50+01:00,246.728
2014-10-06 15:53:00+01:00,246.023
2014-10-06 15:53:10+01:00,246.108
2014-10-06 15:53:20+01:00,245.35901
2014-10-06 15:53:30+01:00,247.094
2014-10-06 15:53:40+01:00,249.587
2014-10-06 15:53:50+01:00,247.986
2014-10-06 15:54:00+01:00,247.012
2014-10-06 15:54:10+01:00,250.462
2014-10-06 15:54:20+01:00,247.343
2014-10-06 15:54:30+01:00,247.435
2014-10-06 15:54:40+01:00,249.292
2014-10-06 15:54:50+01:00,248.723
2014-10-06 15:55:00+01:00,228.316
2014-10-06 15:55:10+01:00,200.82
2014-10-06 15:55:20+01:00,198.309
2014-10-06 15:55:30+01:00,198.781
2014-10-06 15:55:40+01:00,200.832
2014-10-06 15:55:50+01:00,200.237
2014-10-06 15:56:00+01:00,199.525
2014-10-06 15:56:10+01:00,200.40201
2014-10-06 15:56:20+01:00,201.836
2014-10-06 15:56:30+01:00,200.123
2014-10-06 15:56:40+01:00,201.193
2014-10-06 15:56:50+01:00,200.648
2014-10-06 15:57:00+01:00,201.832
2014-10-06 15:57:10+01:00,201.688
2014-10-06 15:57:20+01:00,200.202
2014-10-06 15:57:30+01:00,201.918
2014-10-06 15:57:40+01:00,203.472
2014-10-06 15:57:50+01:00,203.378
2014-10-06 15:58:00+01:00,201.78
2014-10-06 15:58:10+01:00,201.30899
2014-10-06 15:58:20+01:00,203.022
2014-10-06 15:58:30+01:00,200.485
2014-10-06 15:58:40+01:00,201.451
2014-10-06 15:58:50+01:00,200.97
2014-10-06 15:59:00+01:00,201.2
2014-10-06 15:59:10+01:00,208.554
2014-10-06 15:59:20+01:00,284.208
2014-10-06 15:59:30+01:00,281.76
2014-10-06 15:59:40+01:00,282.353
2014-10-06 15:59:50+01:00,283.13098
2014-10-06 16:00:00+01:00,283.068
2014-10-06 16:00:10+01:00,283.66098
2014-10-06 16:00:20+01:00,284.06
2014-10-06 16:00:30+01:00,290.321
2014-10-06 16:00:40+01:00,285.903
2014-10-06 16:00:50+01:00,284.841
2014-10-06 16:01:00+01:00,286.71802
2014-10-06 16:01:10+01:00,285.84637
2014-10-06 16:01:20+01:00,283.901
2014-10-06 16:01:30+01:00,285.16666
2014-10-06 16:01:40+01:00,285.45544
2014-10-06 16:01:50+01:00,285.47333
2014-10-06 16:02:00+01:00,282.163
2014-10-06 16:02:10+01:00,282.337
2014-10-06 16:02:20+01:00,281.845
2014-10-06 16:02:30+01:00,282.937
2014-10-06 16:02:40+01:00,282.86002
2014-10-06 16:02:50+01:00,283.115
2014-10-06 16:03:00+01:00,282.75778
2014-10-06 16:03:10+01:00,283.468
2014-10-06 16:03:20+01:00,283.61453
2014-10-06 16:03:30+01:00,283.434
2014-10-06 16:03:40+01:00,284.08554
2014-10-06 16:03:50+01:00,284.34546
2014-10-06 16:04:00+01:00,286.921
2014-10-06 16:04:10+01:00,284.144
2014-10-06 16:04:20+01:00,282.64398
2014-10-06 16:04:30+01:00,284.628
2014-10-06 16:04:40+01:00,283.55798
2014-10-06 16:04:50+01:00,283.046
2014-10-06 16:05:00+01:00,284.984
2014-10-06 16:05:10+01:00,296.582
2014-10-06 16:05:20+01:00,341.95
2014-10-06 16:05:30+01:00,357.717
2014-10-06 16:05:40+01:00,350.626
2014-10-06 16:05:50+01:00,351.097
2014-10-06 16:06:00+01:00,348.186
2014-10-06 16:06:10+01:00,339.793
2014-10-06 16:06:20+01:00,337.735
2014-10-06 16:06:30+01:00,338.501
2014-10-06 16:06:40+01:00,331.255
2014-10-06 16:06:50+01:00,326.43298
2014-10-06 16:07:00+01:00,326.394
2014-10-06 16:07:10+01:00,327.816
2014-10-06 16:07:20+01:00,334.064
2014-10-06 16:07:30+01:00,334.45
2014-10-06 16:07:40+01:00,334.566
2014-10-06 16:07:50+01:00,334.484
2014-10-06 16:08:00+01:00,334.122
2014-10-06 16:08:10+01:00,334.359
2014-10-06 16:08:20+01:00,331.732
2014-10-06 16:08:30+01:00,331.575
2014-10-06 16:08:40+01:00,336.094
2014-10-06 16:08:50+01:00,318.503
2014-10-06 16:09:00+01:00,264.674
2014-10-06 16:09:10+01:00,305.008
2014-10-06 16:09:20+01:00,301.625
2014-10-06 16:09:30+01:00,303.29
2014-10-06 16:09:40+01:00,303.066
2014-10-06 16:09:50+01:00,301.626
2014-10-06 16:10:00+01:00,304.131
2014-10-06 16:10:10+01:00,302.649
2014-10-06 16:10:20+01:00,307.877
2014-10-06 16:10:30+01:00,308.323
2014-10-06 16:10:40+01:00,302.066
2014-10-06 16:10:50+01:00,300.539
2014-10-06 16:11:00+01:00,299.989
2014-10-06 16:11:10+01:00,305.931
2014-10-06 16:11:20+01:00,301.352
2014-10-06 16:11:30+01:00,300.024
2014-10-06 16:11:40+01:00,298.805
2014-10-06 16:11:50+01:00,299.506
2014-10-06 16:12:00+01:00,298.992
2014-10-06 16:12:10+01:00,299.729
2014-10-06 16:12:20+01:00,287.668
2014-10-06 16:12:30+01:00,250.68001
2014-10-06 16:12:40+01:00,251.291
2014-10-06 16:12:50+01:00,250.819
2014-10-06 16:13:00+01:00,248.597
2014-10-06 16:13:10+01:00,247.633
2014-10-06 16:13:20+01:00,248.776
2014-10-06 16:13:30+01:00,247.88
2014-10-06 16:13:40+01:00,249.705
2014-10-06 16:13:50+01:00,249.151
2014-10-06 16:14:00+01:00,248.919
2014-10-06 16:14:10+01:00,247.913
2014-10-06 16:14:20+01:00,250.282
2014-10-06 16:14:30+01:00,252.008
2014-10-06 16:14:40+01:00,249.909
2014-10-06 16:14:50+01:00,250.61
2014-10-06 16:15:00+01:00,248.152
2014-10-06 16:15:10+01:00,250.255
2014-10-06 16:15:20+01:00,247.254
2014-10-06 16:15:30+01:00,247.459
2014-10-06 16:15:40+01:00,245.84799
2014-10-06 16:15:50+01:00,247.091
2014-10-06 16:16:00+01:00,245.564
2014-10-06 16:16:10+01:00,245.01
2014-10-06 16:16:20+01:00,244.728
2014-10-06 16:16:30+01:00,244.866
2014-10-06 16:16:40+01:00,245.599
2014-10-06 16:16:50+01:00,245.12
2014-10-06 16:17:00+01:00,247.283
2014-10-06 16:17:10+01:00,245.689
2014-10-06 16:17:20+01:00,245.49
2014-10-06 16:17:30+01:00,245.77701
2014-10-06 16:17:40+01:00,245.823
2014-10-06 16:17:50+01:00,248.131
2014-10-06 16:18:00+01:00,246.805
2014-10-06 16:18:10+01:00,245.746
2014-10-06 16:18:20+01:00,245.4
2014-10-06 16:18:30+01:00,244.574
2014-10-06 16:18:40+01:00,245.106
2014-10-06 16:18:50+01:00,244.434
2014-10-06 16:19:00+01:00,243.948
2014-10-06 16:19:10+01:00,244.637
2014-10-06 16:19:20+01:00,243.862
2014-10-06 16:19:30+01:00,245.041
2014-10-06 16:19:40+01:00,243.442
2014-10-06 16:19:50+01:00,243.416
2014-10-06 16:20:00+01:00,243.41699
2014-10-06 16:20:10+01:00,243.005
2014-10-06 16:20:20+01:00,243.191
2014-10-06 16:20:30+01:00,243.461
2014-10-06 16:20:40+01:00,243.551
2014-10-06 16:20:50+01:00,244.117
2014-10-06 16:21:00+01:00,245.51
2014-10-06 16:21:10+01:00,245.818
2014-10-06 16:21:20+01:00,246.478
2014-10-06 16:21:30+01:00,244.165
2014-10-06 16:21:40+01:00,245.907
2014-10-06 16:21:50+01:00,244.91
2014-10-06 16:22:00+01:00,244.65201
2014-10-06 16:22:10+01:00,244.102
2014-10-06 16:22:20+01:00,244.165
2014-10-06 16:22:30+01:00,244.659
2014-10-06 16:22:40+01:00,243.627
2014-10-06 16:22:50+01:00,243.893
2014-10-06 16:23:00+01:00,243.442
2014-10-06 16:23:10+01:00,243.94
2014-10-06 16:23:20+01:00,446.135
2014-10-06 16:23:30+01:00,344.515
2014-10-06 16:23:40+01:00,340.674
2014-10-06 16:23:50+01:00,338.703
2014-10-06 16:24:00+01:00,336.7
2014-10-06 16:24:10+01:00,333.989
2014-10-06 16:24:20+01:00,334.69
2014-10-06 16:24:30+01:00,353.585
2014-10-06 16:24:40+01:00,392.73
2014-10-06 16:24:50+01:00,387.807
2014-10-06 16:25:00+01:00,388.457
2014-10-06 16:25:10+01:00,383.726
2014-10-06 16:25:20+01:00,383.162
2014-10-06 16:25:30+01:00,379.156
2014-10-06 16:25:40+01:00,379.174
2014-10-06 16:25:50+01:00,380.44092
2014-10-06 16:26:00+01:00,380.874
2014-10-06 16:26:10+01:00,375.26556
2014-10-06 16:26:20+01:00,376.2
2014-10-06 16:26:30+01:00,375.521
2014-10-06 16:26:40+01:00,375.147
2014-10-06 16:26:50+01:00,375.338
2014-10-06 16:27:00+01:00,376.659
2014-10-06 16:27:10+01:00,372.934
2014-10-06 16:27:20+01:00,372.59
2014-10-06 16:27:30+01:00,375.336
2014-10-06 16:27:40+01:00,375.046
2014-10-06 16:27:50+01:00,378.383
2014-10-06 16:28:00+01:00,331.047
2014-10-06 16:28:10+01:00,326.18
2014-10-06 16:28:20+01:00,328.025
2014-10-06 16:28:30+01:00,327.597
2014-10-06 16:28:40+01:00,327.749
2014-10-06 16:28:50+01:00,326.194
2014-10-06 16:29:00+01:00,324.175
2014-10-06 16:29:10+01:00,321.612
2014-10-06 16:29:20+01:00,322.568
2014-10-06 16:29:30+01:00,327.312
2014-10-06 16:29:40+01:00,324.371
2014-10-06 16:29:50+01:00,323.112
2014-10-06 16:30:00+01:00,322.178
2014-10-06 16:30:10+01:00,322.24
2014-10-06 16:30:20+01:00,321.45
2014-10-06 16:30:30+01:00,324.551
2014-10-06 16:30:40+01:00,436.268
2014-10-06 16:30:50+01:00,421.995
2014-10-06 16:31:00+01:00,417.961
2014-10-06 16:31:10+01:00,418.465
2014-10-06 16:31:20+01:00,419.829
2014-10-06 16:31:30+01:00,423.924
2014-10-06 16:31:40+01:00,419.484
2014-10-06 16:31:50+01:00,421.114
2014-10-06 16:32:00+01:00,419.121
2014-10-06 16:32:10+01:00,418.886
2014-10-06 16:32:20+01:00,419.331
2014-10-06 16:32:30+01:00,418.865
2014-10-06 16:32:40+01:00,418.115
2014-10-06 16:32:50+01:00,417.773
2014-10-06 16:33:00+01:00,438.378
2014-10-06 16:33:10+01:00,431.942
2014-10-06 16:33:20+01:00,417.557
2014-10-06 16:33:30+01:00,418.287
2014-10-06 16:33:40+01:00,419.148
2014-10-06 16:33:50+01:00,417.433
2014-10-06 16:34:00+01:00,419.441
2014-10-06 16:34:10+01:00,418.734
2014-10-06 16:34:20+01:00,418.294
2014-10-06 16:34:30+01:00,427.661
2014-10-06 16:34:40+01:00,429.33002
2014-10-06 16:34:50+01:00,425.816
2014-10-06 16:35:00+01:00,427.994
2014-10-06 16:35:10+01:00,341.889
2014-10-06 16:35:20+01:00,329.264
2014-10-06 16:35:30+01:00,332.066
2014-10-06 16:35:40+01:00,330.318
2014-10-06 16:35:50+01:00,330.61
2014-10-06 16:36:00+01:00,332.363
2014-10-06 16:36:10+01:00,332.632
2014-10-06 16:36:20+01:00,332.553
2014-10-06 16:36:30+01:00,333.016
2014-10-06 16:36:40+01:00,334.893
2014-10-06 16:36:50+01:00,332.969
2014-10-06 16:37:00+01:00,332.936
2014-10-06 16:37:10+01:00,331.353
2014-10-06 16:37:20+01:00,331.114
2014-10-06 16:37:30+01:00,331.992
2014-10-06 16:37:40+01:00,337.888
2014-10-06 16:37:50+01:00,346.901
2014-10-06 16:38:00+01:00,346.879
2014-10-06 16:38:10+01:00,341.126
2014-10-06 16:38:20+01:00,328.698
2014-10-06 16:38:30+01:00,330.886
2014-10-06 16:38:40+01:00,337.767
2014-10-06 16:38:50+01:00,350.437
2014-10-06 16:39:00+01:00,348.728
2014-10-06 16:39:10+01:00,337.475
2014-10-06 16:39:20+01:00,331.596
2014-10-06 16:39:30+01:00,329.783
2014-10-06 16:39:40+01:00,329.998
2014-10-06 16:39:50+01:00,329.268
2014-10-06 16:40:00+01:00,329.309
2014-10-06 16:40:10+01:00,331.566
2014-10-06 16:40:20+01:00,230.469
2014-10-06 16:40:30+01:00,228.98401
2014-10-06 16:40:40+01:00,229.64099
2014-10-06 16:40:50+01:00,230.244
2014-10-06 16:41:00+01:00,229.981
2014-10-06 16:41:10+01:00,284.647
2014-10-06 16:41:20+01:00,327.073
2014-10-06 16:41:30+01:00,332.098
2014-10-06 16:41:40+01:00,340.973
2014-10-06 16:41:50+01:00,321.438
2014-10-06 16:42:00+01:00,324.126
2014-10-06 16:42:10+01:00,316.75198
2014-10-06 16:42:20+01:00,326.682
2014-10-06 16:42:30+01:00,320.00198
2014-10-06 16:42:40+01:00,318.948
2014-10-06 16:42:50+01:00,324.682
2014-10-06 16:43:00+01:00,329.839
2014-10-06 16:43:10+01:00,331.596
2014-10-06 16:43:20+01:00,335.915
2014-10-06 16:43:30+01:00,332.598
2014-10-06 16:43:40+01:00,330.859
2014-10-06 16:43:50+01:00,333.094
2014-10-06 16:44:00+01:00,333.031
2014-10-06 16:44:10+01:00,330.331
2014-10-06 16:44:20+01:00,335.819
2014-10-06 16:44:30+01:00,334.681
2014-10-06 16:44:40+01:00,338.401
2014-10-06 16:44:50+01:00,339.638
2014-10-06 16:45:00+01:00,333.938
2014-10-06 16:45:10+01:00,509.452
2014-10-06 16:45:20+01:00,428.61
2014-10-06 16:45:30+01:00,434.579
2014-10-06 16:45:40+01:00,428.342
2014-10-06 16:45:50+01:00,426.279
2014-10-06 16:46:00+01:00,424.415
2014-10-06 16:46:10+01:00,425.297
2014-10-06 16:46:20+01:00,427.173
2014-10-06 16:46:30+01:00,425.018
2014-10-06 16:46:40+01:00,421.65
2014-10-06 16:46:50+01:00,419.263
2014-10-06 16:47:00+01:00,422.725
2014-10-06 16:47:10+01:00,421.645
2014-10-06 16:47:20+01:00,417.198
2014-10-06 16:47:30+01:00,418.722
2014-10-06 16:47:40+01:00,422.016
2014-10-06 16:47:50+01:00,422.451
2014-10-06 16:48:00+01:00,423.409
2014-10-06 16:48:10+01:00,422.247
2014-10-06 16:48:20+01:00,422.365
2014-10-06 16:48:30+01:00,427.041
2014-10-06 16:48:40+01:00,424.2909
2014-10-06 16:48:50+01:00,431.5189
2014-10-06 16:49:00+01:00,437.789
2014-10-06 16:49:10+01:00,427.08636
2014-10-06 16:49:20+01:00,427.05402
2014-10-06 16:49:30+01:00,431.408
2014-10-06 16:49:40+01:00,429.008
2014-10-06 16:49:50+01:00,424.398
2014-10-06 16:50:00+01:00,426.76
2014-10-06 16:50:10+01:00,424.836
2014-10-06 16:50:20+01:00,447.833
2014-10-06 16:50:30+01:00,474.545
2014-10-06 16:50:40+01:00,477.562
2014-10-06 16:50:50+01:00,475.791
2014-10-06 16:51:00+01:00,476.114
2014-10-06 16:51:10+01:00,473.269
2014-10-06 16:51:20+01:00,474.809
2014-10-06 16:51:30+01:00,476.188
2014-10-06 16:51:40+01:00,475.714
2014-10-06 16:51:50+01:00,478.95
2014-10-06 16:52:00+01:00,474.04102
2014-10-06 16:52:10+01:00,474.024
2014-10-06 16:52:20+01:00,475.319
2014-10-06 16:52:30+01:00,473.761
2014-10-06 16:52:40+01:00,471.733
2014-10-06 16:52:50+01:00,473.81
2014-10-06 16:53:00+01:00,476.298
2014-10-06 16:53:10+01:00,478.097
2014-10-06 16:53:20+01:00,472.034
2014-10-06 16:53:30+01:00,439.386
2014-10-06 16:53:40+01:00,428.085
2014-10-06 16:53:50+01:00,428.39398
2014-10-06 16:54:00+01:00,427.317
2014-10-06 16:54:10+01:00,426.436
2014-10-06 16:54:20+01:00,427.56
2014-10-06 16:54:30+01:00,425.104
2014-10-06 16:54:40+01:00,425.668
2014-10-06 16:54:50+01:00,421.878
2014-10-06 16:55:00+01:00,421.654
2014-10-06 16:55:10+01:00,420.318
2014-10-06 16:55:20+01:00,424.501
2014-10-06 16:55:30+01:00,425.265
2014-10-06 16:55:40+01:00,423.088
2014-10-06 16:55:50+01:00,425.314
2014-10-06 16:56:00+01:00,425.552
2014-10-06 16:56:10+01:00,424.465
2014-10-06 16:56:20+01:00,424.404
2014-10-06 16:56:30+01:00,422.833
2014-10-06 16:56:40+01:00,421.188
2014-10-06 16:56:50+01:00,429.448
2014-10-06 16:57:00+01:00,427.088
2014-10-06 16:57:10+01:00,431.839
2014-10-06 16:57:20+01:00,425.357
2014-10-06 16:57:30+01:00,432.828
2014-10-06 16:57:40+01:00,422.631
2014-10-06 16:57:50+01:00,424.3
2014-10-06 16:58:00+01:00,429.432
2014-10-06 16:58:10+01:00,424.885
2014-10-06 16:58:20+01:00,427.91
2014-10-06 16:58:30+01:00,429.165
2014-10-06 16:58:40+01:00,422.572
2014-10-06 16:58:50+01:00,422.097
2014-10-06 16:59:00+01:00,428.171
2014-10-06 16:59:10+01:00,424.924
2014-10-06 16:59:20+01:00,422.381
2014-10-06 16:59:30+01:00,423.438
2014-10-06 16:59:40+01:00,429.72202
2014-10-06 16:59:50+01:00,460.254
2014-10-06 17:00:00+01:00,503.395
2014-10-06 17:00:10+01:00,491.117
2014-10-06 17:00:20+01:00,486.704
2014-10-06 17:00:30+01:00,488.743
2014-10-06 17:00:40+01:00,491.128
2014-10-06 17:00:50+01:00,489.074
2014-10-06 17:01:00+01:00,489.357
2014-10-06 17:01:10+01:00,489.586
2014-10-06 17:01:20+01:00,495.715
2014-10-06 17:01:30+01:00,499.423
2014-10-06 17:01:40+01:00,495.896
2014-10-06 17:01:50+01:00,489.249
2014-10-06 17:02:00+01:00,491.403
2014-10-06 17:02:10+01:00,491.887
2014-10-06 17:02:20+01:00,490.299
2014-10-06 17:02:30+01:00,491.462
2014-10-06 17:02:40+01:00,492.952
2014-10-06 17:02:50+01:00,501.01898
2014-10-06 17:03:00+01:00,500.841
2014-10-06 17:03:10+01:00,496.069
2014-10-06 17:03:20+01:00,495.182
2014-10-06 17:03:30+01:00,495.43298
2014-10-06 17:03:40+01:00,495.482
2014-10-06 17:03:50+01:00,492.089
2014-10-06 17:04:00+01:00,489.411
2014-10-06 17:04:10+01:00,488.016
2014-10-06 17:04:20+01:00,488.335
2014-10-06 17:04:30+01:00,492.622
2014-10-06 17:04:40+01:00,489.297
2014-10-06 17:04:50+01:00,490.251
2014-10-06 17:05:00+01:00,502.38
2014-10-06 17:05:10+01:00,497.495
2014-10-06 17:05:20+01:00,496.431
2014-10-06 17:05:30+01:00,495.71
2014-10-06 17:05:40+01:00,492.918
2014-10-06 17:05:50+01:00,491.516
2014-10-06 17:06:00+01:00,502.07
2014-10-06 17:06:10+01:00,498.466
2014-10-06 17:06:20+01:00,497.883
2014-10-06 17:06:30+01:00,497.905
2014-10-06 17:06:40+01:00,496.722
2014-10-06 17:06:50+01:00,496.755
2014-10-06 17:07:00+01:00,498.069
2014-10-06 17:07:10+01:00,505.081
2014-10-06 17:07:20+01:00,499.555
2014-10-06 17:07:30+01:00,487.065
2014-10-06 17:07:40+01:00,483.072
2014-10-06 17:07:50+01:00,462.733
2014-10-06 17:08:00+01:00,465.834
2014-10-06 17:08:10+01:00,465.922
2014-10-06 17:08:20+01:00,458.482
2014-10-06 17:08:30+01:00,458.889
2014-10-06 17:08:40+01:00,459.575
2014-10-06 17:08:50+01:00,461.473
2014-10-06 17:09:00+01:00,460.494
2014-10-06 17:09:10+01:00,460.484
2014-10-06 17:09:20+01:00,457.443
2014-10-06 17:09:30+01:00,457.851
2014-10-06 17:09:40+01:00,448.151
2014-10-06 17:09:50+01:00,444.534
2014-10-06 17:10:00+01:00,446.463
2014-10-06 17:10:10+01:00,449.57
2014-10-06 17:10:20+01:00,449.175
2014-10-06 17:10:30+01:00,447.249
2014-10-06 17:10:40+01:00,445.776
2014-10-06 17:10:50+01:00,444.997
2014-10-06 17:11:00+01:00,444.504
2014-10-06 17:11:10+01:00,445.264
2014-10-06 17:11:20+01:00,444.399
2014-10-06 17:11:30+01:00,443.587
2014-10-06 17:11:40+01:00,441.444
2014-10-06 17:11:50+01:00,441.455
2014-10-06 17:12:00+01:00,439.297
2014-10-06 17:12:10+01:00,439.299
2014-10-06 17:12:20+01:00,438.937
2014-10-06 17:12:30+01:00,440.721
2014-10-06 17:12:40+01:00,413.12698
2014-10-06 17:12:50+01:00,399.01
2014-10-06 17:13:00+01:00,397.176
2014-10-06 17:13:10+01:00,397.114
2014-10-06 17:13:20+01:00,397.18
2014-10-06 17:13:30+01:00,396.515
2014-10-06 17:13:40+01:00,396.269
2014-10-06 17:13:50+01:00,396.92728
2014-10-06 17:14:00+01:00,397.477
2014-10-06 17:14:10+01:00,396.511
2014-10-06 17:14:20+01:00,395.875
2014-10-06 17:14:30+01:00,394.177
2014-10-06 17:14:40+01:00,394.53302
2014-10-06 17:14:50+01:00,394.18
2014-10-06 17:15:00+01:00,394.295
2014-10-06 17:15:10+01:00,398.343
2014-10-06 17:15:20+01:00,395.227
2014-10-06 17:15:30+01:00,394.963
2014-10-06 17:15:40+01:00,397.222
2014-10-06 17:15:50+01:00,396.556
2014-10-06 17:16:00+01:00,393.647
2014-10-06 17:16:10+01:00,395.886
2014-10-06 17:16:20+01:00,394.175
2014-10-06 17:16:30+01:00,396.41602
2014-10-06 17:16:40+01:00,396.661
2014-10-06 17:16:50+01:00,397.914
2014-10-06 17:17:00+01:00,395.048
2014-10-06 17:17:10+01:00,394.529
2014-10-06 17:17:20+01:00,397.081
2014-10-06 17:17:30+01:00,394.77
2014-10-06 17:17:40+01:00,310.342
2014-10-06 17:17:50+01:00,309.634
2014-10-06 17:18:00+01:00,312.522
2014-10-06 17:18:10+01:00,312.535
2014-10-06 17:18:20+01:00,310.357
2014-10-06 17:18:30+01:00,310.068
2014-10-06 17:18:40+01:00,310.366
2014-10-06 17:18:50+01:00,310.012
2014-10-06 17:19:00+01:00,310.235
2014-10-06 17:19:10+01:00,306.699
2014-10-06 17:19:20+01:00,310.43298
2014-10-06 17:19:30+01:00,307.987
2014-10-06 17:19:40+01:00,309.938
2014-10-06 17:19:50+01:00,308.30798
2014-10-06 17:20:00+01:00,307.333
2014-10-06 17:20:10+01:00,306.446
2014-10-06 17:20:20+01:00,306.549
2014-10-06 17:20:30+01:00,306.052
2014-10-06 17:20:40+01:00,306.663
2014-10-06 17:20:50+01:00,307.178
2014-10-06 17:21:00+01:00,307.526
2014-10-06 17:21:10+01:00,307.968
2014-10-06 17:21:20+01:00,307.54102
2014-10-06 17:21:30+01:00,307.376
2014-10-06 17:21:40+01:00,1750.208
2014-10-06 17:21:50+01:00,2815.523
2014-10-06 17:22:00+01:00,2802.423
2014-10-06 17:22:10+01:00,2808.309
2014-10-06 17:22:20+01:00,2808.831
2014-10-06 17:22:30+01:00,2809.322
2014-10-06 17:22:40+01:00,2815.509
2014-10-06 17:22:50+01:00,2828.986
2014-10-06 17:23:00+01:00,2829.601
2014-10-06 17:23:10+01:00,1525.47
2014-10-06 17:23:20+01:00,404.671
2014-10-06 17:23:30+01:00,404.39502
2014-10-06 17:23:40+01:00,411.612
2014-10-06 17:23:50+01:00,409.184
2014-10-06 17:24:00+01:00,402.004
2014-10-06 17:24:10+01:00,403.024
2014-10-06 17:24:20+01:00,402.326
2014-10-06 17:24:30+01:00,402.197
2014-10-06 17:24:40+01:00,390.768
2014-10-06 17:24:50+01:00,311.62
2014-10-06 17:25:00+01:00,302.05
2014-10-06 17:25:10+01:00,233.923
2014-10-06 17:25:20+01:00,232.618
2014-10-06 17:25:30+01:00,233.303
2014-10-06 17:25:40+01:00,232.068
2014-10-06 17:25:50+01:00,232.34
2014-10-06 17:26:00+01:00,232.87
2014-10-06 17:26:10+01:00,232.64099
2014-10-06 17:26:20+01:00,250.196
2014-10-06 17:26:30+01:00,311.46698
2014-10-06 17:26:40+01:00,306.85
2014-10-06 17:26:50+01:00,381.631
2014-10-06 17:27:00+01:00,393.729
2014-10-06 17:27:10+01:00,393.909
2014-10-06 17:27:20+01:00,393.172
2014-10-06 17:27:30+01:00,764.443
2014-10-06 17:27:40+01:00,447.235
2014-10-06 17:27:50+01:00,755.47
2014-10-06 17:28:00+01:00,4076.157
2014-10-06 17:28:10+01:00,2863.834
2014-10-06 17:28:20+01:00,2882.327
2014-10-06 17:28:30+01:00,4057.024
2014-10-06 17:28:40+01:00,2856.673
2014-10-06 17:28:50+01:00,2870.628
2014-10-06 17:29:00+01:00,4019.979
2014-10-06 17:29:10+01:00,2812.1191
2014-10-06 17:29:20+01:00,2766.126
2014-10-06 17:29:30+01:00,1955.235
2014-10-06 17:29:40+01:00,1185.773
2014-10-06 17:29:50+01:00,888.646
2014-10-06 17:30:00+01:00,446.568
2014-10-06 17:30:10+01:00,1215.4559
2014-10-06 17:30:20+01:00,887.507
2014-10-06 17:30:30+01:00,734.376
